29.10.75,1975-10-29
4 June 1986,1986-06-04
"1 jan, 2019",2019-01-01
AUGUST 28 1997,1997-08-28
"1 april, 2003",2003-04-01
12 october 2007,2007-10-12
May 10 1986,1986-05-10
"DECEMBER 30, 2016",2016-12-30
26/05/02,2002-05-26
"December 15, 2013",2013-12-15
"10 june, 2018",2018-06-10
27 MAY 2003,2003-05-27
1 jul 2000,2000-07-01
MARCH 5 1971,1971-03-05
1 May 1976,1976-05-01
09.01.90,1990-01-09
"JANUARY 29, 1985",1985-01-29
09-Jul-1997,1997-07-09
"January 28, 2017",2017-01-28
23.07.86,1986-07-23
02.11.90,1990-11-02
08 Mar 2015,2015-03-08
29 JUL 2009,2009-07-29
"saturday, 11 february, 1995",1995-02-11
16-mar-2002,2002-03-16
"FRIDAY, 31 AUGUST, 2007",2007-08-31
17 february 2006,2006-02-17
"May 24, 1993",1993-05-24
DECEMBER 15 1998,1998-12-15
15 JUNE 2007,2007-06-15
5 Jul 1992,1992-07-05
10 DECEMBER 1993,1993-12-10
October 30 2017,2017-10-30
"16 Nov, 2000",2000-11-16
08.06.88,1988-06-08
13/11/90,1990-11-13
"Monday, 9 February, 1987",1987-02-09
"9 september, 1985",1985-09-09
18-MAR-1978,1978-03-18
"Thursday, 31 January, 2019",2019-01-31
08-FEB-1983,1983-02-08
"SATURDAY, 22 JUNE, 1991",1991-06-22
19 02 78,1978-02-19
19-jun-2006,2006-06-19
"December 19, 2016",2016-12-19
"07, aug 1982",1982-08-07
13 01 83,1983-01-13
22 SEPTEMBER 1984,1984-09-22
13 Dec 2002,2002-12-13
25/10/88,1988-10-25
"tuesday, 23 april, 2019",2019-04-23
14 February 2010,2010-02-14
"13 SEPTEMBER, 2005",2005-09-13
12-aug-2010,2010-08-12
04 Apr 1989,1989-04-04
03/11/76,1976-11-03
18 March 1983,1983-03-18
28 february 1990,1990-02-28
25 june 1985,1985-06-25
23 July 1994,1994-07-23
19 march 1982,1982-03-19
july 27 1990,1990-07-27
18 december 1970,1970-12-18
7 march 2018,2018-03-07
"MAY 7, 2006",2006-05-07
"AUGUST 13, 1978",1978-08-13
1 september 1988,1988-09-01
5 02 73,1973-02-05
SEPTEMBER 17 1973,1973-09-17
28-AUG-2007,2007-08-28
18/11/89,1989-11-18
"SATURDAY, 17 JUNE, 2017",2017-06-17
august 5 1978,1978-08-05
29.05.13,2013-05-29
28 may 2003,2003-05-28
"24 December, 1976",1976-12-24
"november 1, 1970",1970-11-01
24 jan 2009,2009-01-24
MAY 8 1989,1989-05-08
10 Dec 2001,2001-12-10
"july 30, 2002",2002-07-30
"December 22, 1999",1999-12-22
9 mar 1993,1993-03-09
july 19 1982,1982-07-19
30 jun 1973,1973-06-30
8 MARCH 1987,1987-03-08
06.07.02,2002-07-06
6 OCTOBER 1977,1977-10-06
"13 Jun, 1974",1974-06-13
8 april 1997,1997-04-08
june 19 2003,2003-06-19
16 JANUARY 1975,1975-01-16
07-APR-2009,2009-04-07
"31, oct 2012",2012-10-31
"17 September, 2016",2016-09-17
25 AUGUST 1973,1973-08-25
29-Apr-1980,1980-04-29
26 02 80,1980-02-26
20 apr 2008,2008-04-20
"04, Sep 1990",1990-09-04
19 October 1975,1975-10-19
21 NOVEMBER 1986,1986-11-21
23/01/78,1978-01-23
"23, DEC 2007",2007-12-23
28 APR 1998,1998-04-28
06-APR-2011,2011-04-06
26 july 2010,2010-07-26
31/01/12,2012-01-31
"May 11, 1985",1985-05-11
24/07/05,2005-07-24
20-Nov-1995,1995-11-20
august 28 2000,2000-08-28
16 february 2000,2000-02-16
"27, Mar 1990",1990-03-27
"18, JAN 2010",2010-01-18
8 03 99,1999-03-08
13 OCTOBER 1990,1990-10-13
"11 Sep, 2008",2008-09-11
"05, apr 2012",2012-04-05
"6 February, 1974",1974-02-06
27 Jun 2011,2011-06-27
2 10 76,1976-10-02
"Tuesday, 21 February, 1984",1984-02-21
26/07/12,2012-07-26
"12 may, 1984",1984-05-12
04.01.88,1988-01-04
11 dec 2014,2014-12-11
11 JULY 1975,1975-07-11
"Monday, 8 September, 1980",1980-09-08
28 april 1986,1986-04-28
"FRIDAY, 30 OCTOBER, 1981",1981-10-30
25 July 2007,2007-07-25
"9 Feb, 1975",1975-02-09
26.08.80,1980-08-26
08-Mar-1970,1970-03-08
19 10 97,1997-10-19
28 AUGUST 2000,2000-08-28
"29 NOVEMBER, 2016",2016-11-29
30.05.10,2010-05-30
"DECEMBER 23, 2001",2001-12-23
27 OCTOBER 1989,1989-10-27
March 22 1972,1972-03-22
"2 october, 1985",1985-10-02
09-Aug-1989,1989-08-09
February 9 2018,2018-02-09
"wednesday, 29 march, 1989",1989-03-29
02/11/17,2017-11-02
"24 november, 2000",2000-11-24
"5 Nov, 1974",1974-11-05
"11, Oct 2016",2016-10-11
19-Nov-1985,1985-11-19
02 jan 1988,1988-01-02
"14 July, 2012",2012-07-14
february 19 2010,2010-02-19
"december 29, 2014",2014-12-29
18 JUNE 1983,1983-06-18
6 12 98,1998-12-06
"23 OCT, 1977",1977-10-23
22 01 07,2007-01-22
19 APRIL 1985,1985-04-19
january 27 2014,2014-01-27
21 feb 1980,1980-02-21
"January 29, 1988",1988-01-29
"6 september, 1979",1979-09-06
10 NOV 1974,1974-11-10
22 JANUARY 1974,1974-01-22
17.04.81,1981-04-17
7 December 1990,1990-12-07
"june 29, 2010",2010-06-29
25 Sep 2008,2008-09-25
22 08 89,1989-08-22
20 November 1999,1999-11-20
"18, Jun 1978",1978-06-18
"23 november, 2001",2001-11-23
"12, Nov 2016",2016-11-12
11 SEPTEMBER 1990,1990-09-11
"August 13, 2017",2017-08-13
"May 23, 1997",1997-05-23
11-JUL-1988,1988-07-11
22 01 04,2004-01-22
30 09 06,2006-09-30
August 9 2003,2003-08-09
"16, oct 1999",1999-10-16
"23 Jun, 1975",1975-06-23
12 09 10,2010-09-12
"17 SEP, 1972",1972-09-17
May 27 1999,1999-05-27
8 DEC 1991,1991-12-08
31-JAN-2011,2011-01-31
14 January 1987,1987-01-14
05 oct 1971,1971-10-05
"19 MAR, 1976",1976-03-19
30 july 1985,1985-07-30
20 NOVEMBER 2015,2015-11-20
21 february 2009,2009-02-21
15 Dec 2009,2009-12-15
May 31 1971,1971-05-31
"1 October, 2015",2015-10-01
4 MAY 1988,1988-05-04
"19 mar, 2009",2009-03-19
26 sep 1972,1972-09-26
"Thursday, 3 December, 1981",1981-12-03
07-Jan-2002,2002-01-07
25 APR 2005,2005-04-25
"may 3, 2014",2014-05-03
"friday, 4 february, 2000",2000-02-04
"december 5, 1988",1988-12-05
08.05.82,1982-05-08
"saturday, 31 october, 2009",2009-10-31
"30 AUG, 1999",1999-08-30
"13 Mar, 2013",2013-03-13
"18 jun, 2003",2003-06-18
17-mar-1976,1976-03-17
"26 December, 2001",2001-12-26
"sunday, 5 september, 1993",1993-09-05
"15, Oct 1997",1997-10-15
06/09/92,1992-09-06
6 Nov 1991,1991-11-06
"09, AUG 2015",2015-08-09
12 feb 1977,1977-02-12
"December 11, 1980",1980-12-11
11 jun 1992,1992-06-11
05.01.98,1998-01-05
16 MARCH 2017,2017-03-16
september 19 2003,2003-09-19
12 AUGUST 1989,1989-08-12
02 feb 2015,2015-02-02
"02, APR 1997",1997-04-02
8 June 2007,2007-06-08
01-JUL-1972,1972-07-01
"13 DECEMBER, 2000",2000-12-13
december 29 1975,1975-12-29
"May 28, 1991",1991-05-28
6 march 1987,1987-03-06
01 Jan 1992,1992-01-01
november 21 1977,1977-11-21
"3 JULY, 1997",1997-07-03
JANUARY 7 2005,2005-01-07
"THURSDAY, 29 JANUARY, 1970",1970-01-29
"3 october, 2014",2014-10-03
04/12/06,2006-12-04
9 june 2001,2001-06-09
february 14 1998,1998-02-14
"9 September, 1973",1973-09-09
7 October 1982,1982-10-07
12 April 2005,2005-04-12
15 august 1994,1994-08-15
"15, May 2012",2012-05-15
"04, Dec 2003",2003-12-04
"23 July, 2012",2012-07-23
30 JANUARY 2000,2000-01-30
"6 Jul, 1973",1973-07-06
8 november 1983,1983-11-08
4 03 88,1988-03-04
17 May 2007,2007-05-17
DECEMBER 1 1978,1978-12-01
"08, AUG 1989",1989-08-08
25 OCT 1999,1999-10-25
8 JULY 2017,2017-07-08
"26, DEC 2002",2002-12-26
7 April 1978,1978-04-07
19 december 1971,1971-12-19
15/11/12,2012-11-15
"Wednesday, 8 June, 2011",2011-06-08
"14 APR, 1986",1986-04-14
20 apr 2018,2018-04-20
11 OCT 1980,1980-10-11
23 FEB 1991,1991-02-23
"june 27, 2007",2007-06-27
6 december 1970,1970-12-06
"1 AUGUST, 2007",2007-08-01
"6 OCTOBER, 1997",1997-10-06
5 05 76,1976-05-05
"16 april, 1985",1985-04-16
21 September 1977,1977-09-21
"27 MAY, 2001",2001-05-27
"29 december, 1977",1977-12-29
28 01 14,2014-01-28
"23, Jun 1980",1980-06-23
"Monday, 1 December, 2003",2003-12-01
7 Oct 2018,2018-10-07
"saturday, 11 november, 1989",1989-11-11
august 18 2004,2004-08-18
2 January 2018,2018-01-02
10 AUGUST 1988,1988-08-10
11 APRIL 1998,1998-04-11
1 November 2002,2002-11-01
19 FEB 2002,2002-02-19
"02, aug 1986",1986-08-02
31.01.01,2001-01-31
"JULY 7, 2007",2007-07-07
NOVEMBER 5 1979,1979-11-05
8 feb 1996,1996-02-08
21 DEC 1982,1982-12-21
15 October 2010,2010-10-15
2 08 04,2004-08-02
16 April 1979,1979-04-16
"Wednesday, 2 October, 1974",1974-10-02
"october 19, 1988",1988-10-19
28.03.98,1998-03-28
16 February 1993,1993-02-16
"20, Jul 2004",2004-07-20
"MONDAY, 7 MARCH, 1988",1988-03-07
5 03 70,1970-03-05
1 04 89,1989-04-01
30/05/19,2019-05-30
26 apr 1990,1990-04-26
10 december 2009,2009-12-10
19-JUN-2009,2009-06-19
28/11/14,2014-11-28
28 Apr 2003,2003-04-28
"11 Feb, 1980",1980-02-11
MAY 21 2000,2000-05-21
26 August 2006,2006-08-26
17 12 02,2002-12-17
27.06.93,1993-06-27
15 08 92,1992-08-15
"23 july, 2007",2007-07-23
25.12.06,2006-12-25
02 SEP 1995,1995-09-02
26.12.00,2000-12-26
"november 24, 1991",1991-11-24
NOVEMBER 2 1982,1982-11-02
19 june 2017,2017-06-19
02.04.86,1986-04-02
29/11/08,2008-11-29
"23, Jan 1996",1996-01-23
23.11.85,1985-11-23
14 DEC 1997,1997-12-14
20 12 72,1972-12-20
27.08.91,1991-08-27
"March 9, 2002",2002-03-09
28 dec 2017,2017-12-28
december 11 1995,1995-12-11
10 APRIL 1996,1996-04-10
2 MARCH 2015,2015-03-02
16 05 14,2014-05-16
8 May 1980,1980-05-08
16/09/03,2003-09-16
JULY 9 1972,1972-07-09
"04, aug 1978",1978-08-04
7 March 2004,2004-03-07
"March 1, 2010",2010-03-01
"4 August, 1992",1992-08-04
30-Oct-1976,1976-10-30
18 12 99,1999-12-18
14 october 1976,1976-10-14
"16 Oct, 2005",2005-10-16
04.02.01,2001-02-04
17/01/71,1971-01-17
01 mar 2019,2019-03-01
"24 OCT, 1979",1979-10-24
25 NOVEMBER 1997,1997-11-25
"23, JUL 2014",2014-07-23
3 Jul 1980,1980-07-03
3 february 1975,1975-02-03
13/12/01,2001-12-13
"14 jan, 1988",1988-01-14
14 january 1993,1993-01-14
31 05 12,2012-05-31
20 February 2017,2017-02-20
18 01 97,1997-01-18
22 MARCH 2014,2014-03-22
"Friday, 20 June, 1975",1975-06-20
"11 May, 1992",1992-05-11
"22 NOV, 2015",2015-11-22
25 apr 2006,2006-04-25
November 11 1995,1995-11-11
July 20 1991,1991-07-20
27 08 12,2012-08-27
"28 November, 2018",2018-11-28
"17 MARCH, 2003",2003-03-17
26-Oct-2006,2006-10-26
11/06/72,1972-06-11
"08, Jan 2012",2012-01-08
28 august 1974,1974-08-28
"december 23, 1985",1985-12-23
13-dec-2012,2012-12-13
28 july 2016,2016-07-28
22-JUL-1989,1989-07-22
June 25 1985,1985-06-25
"25 FEB, 1976",1976-02-25
"14 July, 1999",1999-07-14
"12 Sep, 1976",1976-09-12
"15 February, 2013",2013-02-15
25 11 17,2017-11-25
3 november 1976,1976-11-03
11 MAR 2000,2000-03-11
"April 28, 1981",1981-04-28
24 march 2017,2017-03-24
"19, may 1990",1990-05-19
21/12/71,1971-12-21
17 FEBRUARY 1973,1973-02-17
"28 January, 1992",1992-01-28
26.10.73,1973-10-26
18.12.89,1989-12-18
24/05/94,1994-05-24
05 jul 1995,1995-07-05
april 23 1999,1999-04-23
NOVEMBER 28 1979,1979-11-28
14 AUGUST 1986,1986-08-14
"23 feb, 2006",2006-02-23
15 jan 1998,1998-01-15
6 07 08,2008-07-06
25 05 16,2016-05-25
03-APR-1982,1982-04-03
"26 JULY, 1981",1981-07-26
"30 November, 1981",1981-11-30
17 may 1975,1975-05-17
"JUNE 24, 2011",2011-06-24
january 13 1996,1996-01-13
3 Mar 2012,2012-03-03
27 06 16,2016-06-27
"22 may, 1986",1986-05-22
"november 13, 2003",2003-11-13
"MONDAY, 7 SEPTEMBER, 2009",2009-09-07
28 SEPTEMBER 1979,1979-09-28
20 OCT 1985,1985-10-20
19.05.01,2001-05-19
30/05/13,2013-05-30
"14, Apr 1987",1987-04-14
"TUESDAY, 10 APRIL, 2001",2001-04-10
18-may-1987,1987-05-18
"19, May 2015",2015-05-19
"22 Aug, 1970",1970-08-22
"wednesday, 29 august, 2001",2001-08-29
29 jul 1989,1989-07-29
"Thursday, 11 February, 2016",2016-02-11
MARCH 13 2007,2007-03-13
1 OCTOBER 1980,1980-10-01
"friday, 10 january, 1975",1975-01-10
"23, JAN 2000",2000-01-23
"Thursday, 8 July, 1993",1993-07-08
26.12.09,2009-12-26
11 05 90,1990-05-11
24 Jun 2013,2013-06-24
16 Nov 1998,1998-11-16
"22 december, 2016",2016-12-22
8 01 87,1987-01-08
"1 February, 2001",2001-02-01
24/07/90,1990-07-24
23 07 83,1983-07-23
March 6 1996,1996-03-06
19 NOVEMBER 2002,2002-11-19
04 apr 1977,1977-04-04
21 feb 1986,1986-02-21
14 DECEMBER 1995,1995-12-14
"Tuesday, 2 December, 2008",2008-12-02
5 JUN 1994,1994-06-05
february 12 2009,2009-02-12
18.02.90,1990-02-18
"2 august, 2017",2017-08-02
03 Feb 1990,1990-02-03
30 JUN 1971,1971-06-30
17 Oct 2014,2014-10-17
7 December 1996,1996-12-07
05.09.88,1988-09-05
"July 21, 1970",1970-07-21
06-JUL-2008,2008-07-06
01/09/16,2016-09-01
04 may 1973,1973-05-04
"April 8, 2011",2011-04-08
"tuesday, 21 october, 2003",2003-10-21
"23 JUN, 1989",1989-06-23
"August 29, 1985",1985-08-29
24 APR 2011,2011-04-24
"Wednesday, 22 December, 1993",1993-12-22
26 November 1984,1984-11-26
28 April 2013,2013-04-28
09.12.82,1982-12-09
2 April 2012,2012-04-02
21 Jan 1987,1987-01-21
"14 February, 2016",2016-02-14
January 22 2019,2019-01-22
10 NOV 2014,2014-11-10
"1 MAY, 2016",2016-05-01
23 APR 1979,1979-04-23
2 OCTOBER 2012,2012-10-02
"12 Aug, 1976",1976-08-12
september 12 2012,2012-09-12
December 25 2013,2013-12-25
06.09.72,1972-09-06
9 january 1991,1991-01-09
31 DEC 1999,1999-12-31
"09, apr 1972",1972-04-09
10 June 2009,2009-06-10
30/10/94,1994-10-30
"2 november, 2019",2019-11-02
11 dec 1978,1978-12-11
"thursday, 19 february, 1976",1976-02-19
"wednesday, 31 january, 1990",1990-01-31
"26, Mar 1992",1992-03-26
"11 APR, 1998",1998-04-11
14 dec 1981,1981-12-14
31 AUGUST 1983,1983-08-31
"29 dec, 1978",1978-12-29
16 SEPTEMBER 2006,2006-09-16
24 NOVEMBER 1994,1994-11-24
15 February 2006,2006-02-15
24 February 2004,2004-02-24
"18 July, 1988",1988-07-18
"MARCH 13, 1981",1981-03-13
"june 28, 1987",1987-06-28
october 16 2002,2002-10-16
31 JAN 1990,1990-01-31
"January 18, 1993",1993-01-18
02-nov-1977,1977-11-02
14/11/01,2001-11-14
"15 February, 1975",1975-02-15
31 July 1979,1979-07-31
"09, May 1985",1985-05-09
10 01 16,2016-01-10
14/04/19,2019-04-14
"23 november, 2015",2015-11-23
16/01/97,1997-01-16
"5 December, 2007",2007-12-05
"22 November, 1994",1994-11-22
23/02/76,1976-02-23
November 7 1996,1996-11-07
12-DEC-1970,1970-12-12
"31 December, 1987",1987-12-31
"Friday, 7 July, 2006",2006-07-07
"30, MAY 1978",1978-05-30
"december 12, 2000",2000-12-12
31 Jan 1995,1995-01-31
15-OCT-2015,2015-10-15
03 Oct 2015,2015-10-03
"04, NOV 1987",1987-11-04
12 October 2009,2009-10-12
6 dec 1995,1995-12-06
15 06 13,2013-06-15
13-Apr-1995,1995-04-13
16 May 1977,1977-05-16
"4 december, 2015",2015-12-04
29/11/85,1985-11-29
31 January 2002,2002-01-31
14-Sep-1971,1971-09-14
"february 28, 2012",2012-02-28
15 03 08,2008-03-15
"27, APR 1992",1992-04-27
08.07.11,2011-07-08
"THURSDAY, 24 JANUARY, 1985",1985-01-24
27.01.14,2014-01-27
21 apr 1974,1974-04-21
29.03.13,2013-03-29
5 08 01,2001-08-05
16.09.17,2017-09-16
25 July 1990,1990-07-25
07/03/14,2014-03-07
"14, Oct 1997",1997-10-14
December 9 1977,1977-12-09
07.07.79,1979-07-07
1 FEB 1973,1973-02-01
"13, JUL 1972",1972-07-13
"18, Sep 1990",1990-09-18
11 07 03,2003-07-11
26 Nov 1977,1977-11-26
August 12 1976,1976-08-12
"23 DECEMBER, 1985",1985-12-23
31/07/06,2006-07-31
26 Mar 1979,1979-03-26
"june 12, 1996",1996-06-12
14 November 2000,2000-11-14
APRIL 1 1995,1995-04-01
18/08/15,2015-08-18
May 25 2017,2017-05-25
"5 Oct, 2006",2006-10-05
10 july 1998,1998-07-10
20 DEC 2009,2009-12-20
12 06 19,2019-06-12
07-Jul-1980,1980-07-07
MARCH 27 1998,1998-03-27
27 July 2014,2014-07-27
27-SEP-1976,1976-09-27
20 April 2003,2003-04-20
24 November 2011,2011-11-24
9 october 1997,1997-10-09
13 January 1989,1989-01-13
24-mar-1972,1972-03-24
22/12/16,2016-12-22
"20 Mar, 1995",1995-03-20
October 14 1984,1984-10-14
04-mar-2000,2000-03-04
05-apr-2000,2000-04-05
25 jan 1986,1986-01-25
"6 SEPTEMBER, 1994",1994-09-06
05-oct-1976,1976-10-05
29-AUG-2016,2016-08-29
"31 December, 1994",1994-12-31
"19, jan 2007",2007-01-19
"november 18, 2013",2013-11-18
29/05/94,1994-05-29
13 FEB 1974,1974-02-13
February 3 1997,1997-02-03
10 OCTOBER 1988,1988-10-10
"01, dec 1982",1982-12-01
25 04 78,1978-04-25
11 December 2000,2000-12-11
28 MAR 1976,1976-03-28
7 Feb 2015,2015-02-07
7 June 1984,1984-06-07
1 September 2013,2013-09-01
8 jul 2013,2013-07-08
21 AUG 2010,2010-08-21
JUNE 15 1971,1971-06-15
11 June 1973,1973-06-11
"Friday, 11 September, 1992",1992-09-11
"29, jul 1986",1986-07-29
"27 jul, 1978",1978-07-27
2 june 2008,2008-06-02
19/12/83,1983-12-19
2 SEPTEMBER 1974,1974-09-02
september 18 2007,2007-09-18
"5 Feb, 1984",1984-02-05
26 Nov 2009,2009-11-26
11 SEP 1984,1984-09-11
"09, nov 1985",1985-11-09
"11 MAY, 1992",1992-05-11
16 JANUARY 1980,1980-01-16
23 July 2010,2010-07-23
12 MARCH 1970,1970-03-12
"13, nov 1988",1988-11-13
6 November 1979,1979-11-06
5 Nov 1978,1978-11-05
6 October 2006,2006-10-06
22.01.87,1987-01-22
"16, Nov 1981",1981-11-16
25 06 77,1977-06-25
26 DECEMBER 2014,2014-12-26
3 OCTOBER 1971,1971-10-03
"20 dec, 1978",1978-12-20
"JANUARY 5, 1971",1971-01-05
"may 19, 1994",1994-05-19
11 03 86,1986-03-11
27 January 2010,2010-01-27
"Monday, 13 January, 1992",1992-01-13
28 01 71,1971-01-28
9 NOVEMBER 1981,1981-11-09
january 22 1988,1988-01-22
26-Jul-1973,1973-07-26
"17, AUG 1978",1978-08-17
"25, aug 1998",1998-08-25
"19 OCTOBER, 2005",2005-10-19
"25 september, 1977",1977-09-25
APRIL 29 1974,1974-04-29
30 MAY 2002,2002-05-30
03-JUL-2000,2000-07-03
21 08 94,1994-08-21
4 DECEMBER 2004,2004-12-04
"26, MAY 2010",2010-05-26
JUNE 3 1977,1977-06-03
october 4 2000,2000-10-04
14-apr-2004,2004-04-14
28-jan-1985,1985-01-28
"thursday, 10 november, 2011",2011-11-10
"13 DEC, 1972",1972-12-13
28 Jun 2019,2019-06-28
November 3 2014,2014-11-03
26 June 2005,2005-06-26
"12 Jul, 1990",1990-07-12
3 MAR 2001,2001-03-03
12.10.13,2013-10-12
14-FEB-1972,1972-02-14
20 february 1974,1974-02-20
6 august 2002,2002-08-06
MAY 1 1997,1997-05-01
"4 january, 1999",1999-01-04
9 september 2016,2016-09-09
07-may-1977,1977-05-07
13 may 2003,2003-05-13
24 june 2018,2018-06-24
8 MAR 2000,2000-03-08
january 1 1975,1975-01-01
02/07/75,1975-07-02
3 12 91,1991-12-03
25 05 11,2011-05-25
04.02.80,1980-02-04
"21 june, 1974",1974-06-21
"3 August, 1978",1978-08-03
18 September 1988,1988-09-18
"26 JUN, 2012",2012-06-26
JANUARY 30 2013,2013-01-30
1 11 09,2009-11-01
26 APRIL 2007,2007-04-26
18 Jun 2018,2018-06-18
17 february 1992,1992-02-17
"3 Dec, 1995",1995-12-03
27 AUG 2010,2010-08-27
8 FEBRUARY 2006,2006-02-08
"Thursday, 25 January, 1990",1990-01-25
NOVEMBER 16 2000,2000-11-16
"27, MAY 2004",2004-05-27
March 14 2011,2011-03-14
11 APRIL 1999,1999-04-11
"friday, 1 october, 1976",1976-10-01
03-Oct-2017,2017-10-03
14 10 77,1977-10-14
"21 july, 2014",2014-07-21
"18, Apr 2014",2014-04-18
"09, Jul 2007",2007-07-09
"20, JAN 2019",2019-01-20
19 august 1984,1984-08-19
"april 8, 1999",1999-04-08
"23, Sep 2000",2000-09-23
"july 20, 1985",1985-07-20
28.02.98,1998-02-28
24 01 93,1993-01-24
10 November 2000,2000-11-10
"tuesday, 18 february, 1997",1997-02-18
23-APR-1998,1998-04-23
26 August 2019,2019-08-26
"21 June, 1976",1976-06-21
09 apr 1991,1991-04-09
"16, jan 1999",1999-01-16
08 apr 1991,1991-04-08
"6 apr, 2015",2015-04-06
"7 MAY, 1987",1987-05-07
"22 JUN, 1995",1995-06-22
21 may 1980,1980-05-21
27 september 2016,2016-09-27
"10, apr 2002",2002-04-10
"JULY 27, 1974",1974-07-27
17/03/76,1976-03-17
23 october 1975,1975-10-23
"may 6, 1976",1976-05-06
"23 MAY, 1999",1999-05-23
28 Jul 1976,1976-07-28
12 May 1995,1995-05-12
"9 Nov, 1978",1978-11-09
11-nov-2007,2007-11-11
JANUARY 30 1974,1974-01-30
28 nov 2009,2009-11-28
20 mar 2008,2008-03-20
"22 MARCH, 2008",2008-03-22
7 june 1992,1992-06-07
"06, aug 2015",2015-08-06
"27 APRIL, 1978",1978-04-27
"15, DEC 1997",1997-12-15
23 jan 1994,1994-01-23
"12 April, 2015",2015-04-12
october 13 1998,1998-10-13
"26 January, 2019",2019-01-26
02 JUL 1973,1973-07-02
29 july 1989,1989-07-29
10 Nov 2010,2010-11-10
"6 APR, 1991",1991-04-06
6 DECEMBER 1993,1993-12-06
"19 Jan, 1977",1977-01-19
april 30 2009,2009-04-30
"MONDAY, 12 JULY, 2004",2004-07-12
"June 23, 1984",1984-06-23
12 JULY 1980,1980-07-12
SEPTEMBER 10 2014,2014-09-10
"october 24, 2002",2002-10-24
april 5 1985,1985-04-05
"13, may 1977",1977-05-13
"29 October, 1993",1993-10-29
"09, nov 2007",2007-11-09
5 January 1995,1995-01-05
26 Oct 1977,1977-10-26
"December 15, 1988",1988-12-15
25 january 2009,2009-01-25
23.05.85,1985-05-23
15 Mar 1999,1999-03-15
4 March 2008,2008-03-04
"MONDAY, 23 APRIL, 2012",2012-04-23
3 October 2011,2011-10-03
"december 7, 2015",2015-12-07
September 26 2013,2013-09-26
"20 NOV, 2007",2007-11-20
"15, OCT 1971",1971-10-15
11 06 11,2011-06-11
07 oct 2014,2014-10-07
11-mar-2017,2017-03-11
14 MAR 1988,1988-03-14
21 december 1971,1971-12-21
"12 apr, 1982",1982-04-12
6 August 1988,1988-08-06
"October 26, 2017",2017-10-26
10 JANUARY 1991,1991-01-10
15 02 93,1993-02-15
"NOVEMBER 20, 1993",1993-11-20
june 1 1970,1970-06-01
"Thursday, 6 May, 1982",1982-05-06
"October 1, 1979",1979-10-01
"15 jul, 2008",2008-07-15
25 September 2014,2014-09-25
10 april 1997,1997-04-10
"26, SEP 1974",1974-09-26
august 28 1979,1979-08-28
01.02.13,2013-02-01
01/02/72,1972-02-01
30 03 76,1976-03-30
06/02/06,2006-02-06
22.08.84,1984-08-22
"8 AUG, 1995",1995-08-08
27/07/98,1998-07-27
"Tuesday, 14 November, 2000",2000-11-14
14.03.93,1993-03-14
17 September 1980,1980-09-17
08-MAR-1995,1995-03-08
17 Mar 1991,1991-03-17
8 February 2019,2019-02-08
28/01/92,1992-01-28
16 08 08,2008-08-16
29 July 2010,2010-07-29
13 Oct 1975,1975-10-13
31 July 1973,1973-07-31
02/08/80,1980-08-02
"17 Sep, 1980",1980-09-17
17 January 2012,2012-01-17
"21 may, 1973",1973-05-21
12/11/15,2015-11-12
21 JULY 1975,1975-07-21
"JULY 8, 1988",1988-07-08
"FEBRUARY 26, 2000",2000-02-26
17 JANUARY 2015,2015-01-17
"8 nov, 1998",1998-11-08
"Sunday, 19 January, 2003",2003-01-19
24-APR-2011,2011-04-24
31-Jan-2000,2000-01-31
9 march 1998,1998-03-09
3 august 1988,1988-08-03
september 1 1984,1984-09-01
12 11 04,2004-11-12
29-sep-1977,1977-09-29
"28, JUN 1993",1993-06-28
"4 apr, 1999",1999-04-04
19 JULY 1977,1977-07-19
11 04 89,1989-04-11
26.02.16,2016-02-26
"03, MAR 2016",2016-03-03
"MAY 13, 2010",2010-05-13
